순위,게임명_중문,게임명_한글_초안,개발사_한글,개발사_중문,战略大品类Tag,战略细分品类Tag,전략대분류_KO,전략세부분류_KO,전략Tag_신뢰도,ST_대표장르_KO,ST_세부장르_KO,Qimai_장르_KO,매출집계_시작일,매출집계_종료일,출시일_기준,iOS_Net_USD_12개월,Gross_USD_12개월,Gross_KRW_원_12개월,Gross_KRW_억원_12개월,App_ID,AppStore_URL,Qimai_URL,SensorTower_URL,개발사_위치_중문,개발사_위치_한글,개발사_지역_중문,개발사_지역_한글,개발사_위치_위도,개발사_위치_경도,개발사_위치_신뢰도,개발사_위치_근거,iOS_Gross_KRW_원_12개월,iOS_Gross_KRW_억원_12개월,iOS_Gross_USD_12개월,최근12개월_Gross_USD_12개월,최근12개월_Gross_KRW_원_12개월,최근12개월_Gross_KRW_억원_12개월,최근12개월_iOS_Net_USD_12개월,최근12개월_매출집계_시작일,최근12개월_매출집계_종료일,최근12개월_iOS_Gross_KRW_원_12개월,최근12개월_iOS_Gross_KRW_억원_12개월,최근12개월_iOS_Gross_USD_12개월
904,山西扣点点--经典扣点点玩法回归,山西扣点点--经典扣点点玩法回归,武汉合禾众创科技有限公司,武汉合禾众创科技有限公司,캐주얼,방치,캐주얼,방치,상,보드,보드,보드,2023-11-12,2024-11-11,Qimai_출시일,86466.21999999994,247046.3428571427,360687660.5714282,3.6068766057142834,6466403436,https://apps.apple.com/cn/app/id6466403436,https://www.qimai.cn/app/baseinfo/appid/6466403436/country/cn,https://app.sensortower.com/ios/cn/wu-yi-he-he-zhong-chuang-ke-ji-you-xian-gong-si/app/shan-xi-kou-dian-dian-jing-dian-kou-dian-dian-wan-fa-hui-gui/6466403436/,武汉,우한,湖北省,후베이성,30.5928,114.3055,medium,법인/개발사명 도시 단서: 武汉,180343830.2857141,1.8034383028571417,123523.17142857135,827279.7428571428,1207828424.5714285,12.078284245714284,289547.91,2025-06-01,2026-05-31,603914212.2857143,6.039142122857142,413639.8714285714
905,天天农场（Family Farm Seaside）,天天农场（Family Farm Seaside）,센추리게임즈/디앤디엔,点点互动,경영/시뮬레이션,농장/목장/양식,경영/시뮬레이션,농장/목장/양식,상,패밀리,패밀리/시뮬레이션,패밀리/시뮬레이션,2016-06-06,2017-06-05,Qimai_출시일,84613.41999999997,241752.62857142847,352958837.7142856,3.529588377142856,1108800175,https://apps.apple.com/cn/app/id1108800175,https://www.qimai.cn/app/baseinfo/appid/1108800175/country/cn,https://app.sensortower.com/ios/cn/diandian-interactive-holding/app/tian-tian-nong-chang-family-farm-seaside/1108800175/,上海,상하이,上海市,상하이시,31.2304,121.4737,high,대표 개발사/브랜드 매핑: 点点互动 → 上海,176479418.8571428,1.764794188571428,120876.31428571424,522200.4285714284,762412625.7142856,7.624126257142856,182770.14999999997,2025-06-01,2026-05-31,381206312.8571428,3.812063128571428,261100.2142857142
906,芒果斗地主,芒果斗地主,린쯔후위,林子互娱,보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,상,보드,보드/카드,보드/카드,2020-09-15,2021-09-14,Qimai_출시일,70183.88,200525.37142857144,292767042.2857143,2.927670422857143,1507876668,https://apps.apple.com/cn/app/id1507876668,https://www.qimai.cn/app/baseinfo/appid/1507876668/country/cn,https://app.sensortower.com/ios/cn/linzihuyu/app/mang-guo-dou-di-zhu/1507876668/,海外/未确认,해외/미확인,海外/未确认,해외/미확인,,,review,공개 본사 위치 미확인/해외 개발사 또는 데이터상 단서 부족,146383521.14285716,1.4638352114285715,100262.68571428572,12298031.428571435,17955125885.714294,179.55125885714295,4304311.000000002,2025-06-01,2026-05-31,8977562942.857147,89.77562942857148,6149015.714285717
907,城市富翁3-天天必玩的大型富翁游戏,城市富翁3-天天必玩的大型富翁游戏,Xiamen Jiju Network Science and Technology,Xiamen Jiju Network Science and Technology Co. Ltd.,보드/체스/마작,보드게임 이식,보드/체스/마작,보드게임 이식,상,단어,단어/보드,字谜/보드,2016-02-17,2017-02-16,SensorTower_출시일,69358.87000000002,198168.20000000007,289325572.0000001,2.8932557200000018,1075767316,https://apps.apple.com/cn/app/id1075767316,https://www.qimai.cn/app/baseinfo/appid/1075767316/country/cn,https://app.sensortower.com/ios/cn/xiamen-jiju-network-science-and-technology-co-ltd/app/cheng-shi-fu-weng-3-tian-tian-bi-wan-de-da-xing-fu-weng-you-xi/1075767316/,厦门,샤먼,福建省,푸젠성,24.4798,118.0894,high,대표 개발사/브랜드 매핑: Xiamen → 厦门,144662786.00000006,1.4466278600000009,99084.10000000003,771262.3714285715,1126043062.2857144,11.260430622857143,269941.83,2025-06-01,2026-05-31,563021531.1428572,5.630215311428572,385631.18571428576
908,群雄时代 - 单机三国战棋策略游戏,群雄时代 - 单机三国战棋策略游戏,Yanyue Games,Yanyue Games,SRPG,SRPG,SRPG,SRPG,상,전략,전략/시뮬레이션,전략/시뮬레이션,2020-06-16,2021-06-15,Qimai_출시일,68286.55999999997,195104.45714285708,284852507.42857134,2.8485250742857136,1517349382,https://apps.apple.com/cn/app/id1517349382,https://www.qimai.cn/app/baseinfo/appid/1517349382/country/cn,https://app.sensortower.com/ios/cn/yanyue-games/app/qun-xiong-shi-dai-dan-ji-san-guo-zhan-qi-ce-lue-you-xi/1517349382/,海外/未确认,해외/미확인,海外/未确认,해외/미확인,,,review,공개 본사 위치 미확인/해외 개발사 또는 데이터상 단서 부족,142426253.71428567,1.4242625371428568,97552.22857142854,716908.3714285715,1046686222.2857144,10.466862222857143,250917.93,2025-06-01,2026-05-31,523343111.1428572,5.233431111428572,358454.18571428576
909,拆弹猫-成为拆弹专家,拆弹猫-成为拆弹专家,웨이파이 네트워크,微派网络,보드/체스/마작,보드게임 이식,보드/체스/마작,보드게임 이식,상,보드,보드/카드,보드/카드,2020-11-15,2021-11-14,SensorTower_출시일,67612.67999999998,193179.08571428567,282041465.1428571,2.8204146514285706,1530562575,https://apps.apple.com/cn/app/id1530562575,https://www.qimai.cn/app/baseinfo/appid/1530562575/country/cn,https://app.sensortower.com/ios/cn/hainan-wanyou-network-technology-co-ltd/app/chai-dan-mao-cheng-wei-chai-dan-zhuan-jia/1530562575/,武汉,우한,湖北省,후베이성,30.5928,114.3055,high,대표 개발사/브랜드 매핑: 微派网络 → 武汉,141020732.57142854,1.4102073257142853,96589.54285714283,1244870.0857142853,1817510325.1428568,18.175103251428567,435704.5299999999,2025-06-01,2026-05-31,908755162.5714284,9.087551625714283,622435.0428571426
910,天天台球-AR桌球斯诺克,天天台球-AR桌球斯诺克,北京鲜趣互娱科技有限公司,北京鲜趣互娱科技有限公司,경기/스포츠·레이싱,스포츠,경기/스포츠·레이싱,스포츠,상,스포츠,스포츠,스포츠,2021-11-09,2022-11-08,SensorTower_출시일,63774.45999999999,182212.74285714285,266030604.57142857,2.6603060457142855,1589930623,https://apps.apple.com/cn/app/id1589930623,https://www.qimai.cn/app/baseinfo/appid/1589930623/country/cn,https://app.sensortower.com/ios/cn/bei-jing-xian-qu-hu-yu-ke-ji-you-xian-gong-si/app/tian-tian-tai-qiu-arzhuo-qiu-si-nuo-ke/1589930623/,北京,베이징,北京市,베이징시,39.9042,116.4074,high,대표 개발사/브랜드 매핑: Beijing → 北京,133015302.28571428,1.3301530228571428,91106.37142857142,2418333.4571428574,3530766847.428572,35.30766847428572,846416.7100000001,2025-06-01,2026-05-31,1765383423.714286,17.65383423714286,1209166.7285714287
911,坦克无敌-5v5实时激战,坦克无敌-5v5实时激战,웨이파이 네트워크,微派网络,비행 슈팅,비행 슈팅,비행 슈팅,비행 슈팅,상,액션,액션/캐주얼,액션/캐주얼,2018-09-29,2019-09-28,SensorTower_출시일,59932.399999999965,171235.4285714285,250003725.7142856,2.500037257142856,1437639705,https://apps.apple.com/cn/app/id1437639705,https://www.qimai.cn/app/baseinfo/appid/1437639705/country/cn,https://app.sensortower.com/ios/cn/wuhan-woyou-network-technology-co-ltd/app/tan-ke-wu-di-5v5shi-shi-ji-zhan/1437639705/,武汉,우한,湖北省,후베이성,30.5928,114.3055,high,대표 개발사/브랜드 매핑: 微派网络 → 武汉,125001862.8571428,1.250018628571428,85617.71428571425,1430146.5428571424,2088013952.571428,20.88013952571428,500551.2899999998,2025-06-01,2026-05-31,1044006976.285714,10.44006976285714,715073.2714285712
912,狙击行动：代号猎鹰,狙击行动：代号猎鹰,Wildlife Studios,Wildlife Studios,캐주얼,라이트 경쟁,캐주얼,라이트 경쟁,상,액션,액션/캐주얼,액션/캐주얼,2014-11-10,2015-11-09,SensorTower_출시일,59912.12999999993,171177.5142857141,249919170.8571426,2.499191708571426,930574573,https://apps.apple.com/cn/app/id930574573,https://www.qimai.cn/app/baseinfo/appid/930574573/country/cn,https://app.sensortower.com/ios/cn/wildlife-studios/app/ju-ji-xing-dong-dai-hao-xi-ying/930574573/,海外/未确认,해외/미확인,海外/未确认,해외/미확인,,,review,공개 본사 위치 미확인/해외 개발사 또는 데이터상 단서 부족,124959585.4285713,1.249595854285713,85588.75714285705,1587747.6857142863,2318111621.142858,23.18111621142858,555711.6900000002,2025-06-01,2026-05-31,1159055810.571429,11.59055810571429,793873.8428571431
913,欢喜斗地主-欢乐真人斗地主,欢喜斗地主-欢乐真人斗地主,其乐游戏 (Shenzhen Shangyu Technology),"Shenzhen Shangyu Technology Co., Ltd.",보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,상,보드,보드/카드,보드/카드,2017-11-13,2018-11-12,SensorTower_출시일,53683.65000000001,153381.8571428572,223937511.42857152,2.239375114285715,1308168208,https://apps.apple.com/cn/app/id1308168208,https://www.qimai.cn/app/baseinfo/appid/1308168208/country/cn,https://app.sensortower.com/ios/cn/shenzhen-shangyu-technology-co-ltd/app/huan-xi-dou-di-zhu-huan-le-zhen-ren-dou-di-zhu/1308168208/,深圳,선전,广东省,광둥성,22.5431,114.0579,high,대표 개발사/브랜드 매핑: Shenzhen → 深圳,111968755.71428576,1.1196875571428575,76690.9285714286,8574287.885714289,12518460313.142862,125.18460313142862,3001000.760000001,2025-06-01,2026-05-31,6259230156.571431,62.59230156571431,4287143.942857144
914,同城麻将游戏软件v1.0,同城麻将游戏软件v1.0,杰云网络科技(上海)有限公司,杰云网络科技(上海)有限公司,보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,상,패밀리,패밀리/보드,패밀리/보드,2022-10-19,2023-10-18,SensorTower_출시일,53613.24,153180.6857142857,223643801.14285713,2.236438011428571,1628061260,https://apps.apple.com/cn/app/id1628061260,https://www.qimai.cn/app/baseinfo/appid/1628061260/country/cn,https://app.sensortower.com/ios/cn/jie-yun-wang-luo-ke-ji-shang-hai-you-xian-gong-si/app/tong-cheng-ma-jiang-you-xi-ruan-jian-v1-0/1628061260/,上海,상하이,上海市,상하이시,31.2304,121.4737,medium,법인/개발사명 도시 단서: 上海,111821900.57142857,1.1182190057142856,76590.34285714285,497010.22857142834,725634933.7142854,7.2563493371428525,173953.5799999999,2025-06-01,2026-05-31,362817466.8571427,3.6281746685714262,248505.11428571417
915,推理学院-聚会派对，休闲游戏合集！,推理学院-聚会派对，休闲游戏合集！,重庆海游科技有限公司,重庆海游科技有限公司,경기/스포츠·레이싱,파티게임,경기/스포츠·레이싱,파티게임,상,보드,보드/패밀리,보드/패밀리,2019-08-17,2020-08-16,SensorTower_출시일,52806.239999999954,150874.9714285713,220277458.2857141,2.202774582857141,1471085940,https://apps.apple.com/cn/app/id1471085940,https://www.qimai.cn/app/baseinfo/appid/1471085940/country/cn,https://app.sensortower.com/ios/cn/zhong-qing-hai-you-ke-ji-you-xian-gong-si/app/tui-li-xue-yuan-ju-hui-pai-dui-xiu-xian-you-xi-he-ji/1471085940/,重庆,충칭,重庆市,충칭시,29.563,106.5516,medium,법인/개발사명 도시 단서: 重庆,110138729.14285704,1.1013872914285705,75437.48571428565,2058912.2857142873,3006011937.142859,30.06011937142859,720619.3000000005,2025-06-01,2026-05-31,1503005968.5714295,15.030059685714296,1029456.1428571437
916,欢乐掼蛋,欢乐掼蛋,杭州开启网络科技有限公司,杭州开启网络科技有限公司,보드/체스/마작,보드게임 이식,보드/체스/마작,보드게임 이식,상,패밀리,패밀리/보드,패밀리/보드,2021-07-18,2022-07-17,SensorTower_출시일,49777.850000000006,142222.4285714286,207644745.71428576,2.0764474571428577,1229082442,https://apps.apple.com/cn/app/id1229082442,https://www.qimai.cn/app/baseinfo/appid/1229082442/country/cn,https://app.sensortower.com/ios/cn/hang-zhou-kai-qi-wang-luo-ke-ji-you-xian-gong-si/app/huan-le-guan-dan/1229082442/,杭州,항저우,浙江省,저장성,30.2741,120.1551,medium,법인/개발사명 도시 단서: 杭州,103822372.85714288,1.0382237285714289,71111.2142857143,1729317.1714285729,2524803070.285717,25.248030702857164,605261.0100000005,2025-06-01,2026-05-31,1262401535.1428585,12.624015351428582,864658.5857142864
917,像三国,像三国,Pixss,Pixss,보드/체스/마작,보드게임 이식,보드/체스/마작,보드게임 이식,상,카드,카드/보드,카드/보드,2020-12-18,2021-12-17,SensorTower_출시일,49250.040000000015,140714.40000000005,205443024.0000001,2.0544302400000007,1537949360,https://apps.apple.com/cn/app/id1537949360,https://www.qimai.cn/app/baseinfo/appid/1537949360/country/cn,https://app.sensortower.com/ios/cn/pixss/app/xiang-san-guo/1537949360/,海外/未确认,해외/미확인,海外/未确认,해외/미확인,,,review,공개 본사 위치 미확인/해외 개발사 또는 데이터상 단서 부족,102721512.00000004,1.0272151200000004,70357.20000000003,939896.628571428,1372249077.714285,13.722490777142848,328963.8199999998,2025-06-01,2026-05-31,686124538.8571424,6.861245388571424,469948.314285714
918,台球风云-3D斯诺克桌球,台球风云-3D斯诺克桌球,피앰버,Feamber Game,경기/스포츠·레이싱,스포츠,경기/스포츠·레이싱,스포츠,상,스포츠,스포츠/보드,스포츠/보드,2022-02-09,2023-02-08,Qimai_출시일,48082.180000000015,137377.6571428572,200571379.42857152,2.005713794285715,1604770093,https://apps.apple.com/cn/app/id1604770093,https://www.qimai.cn/app/baseinfo/appid/1604770093/country/cn,https://app.sensortower.com/ios/cn/yunbu/app/tai-qiu-feng-yun-3dsi-nuo-ke-zhuo-qiu/1604770093/,海外/未确认,해외/미확인,海外/未确认,해외/미확인,,,review,공개 본사 위치 미확인/해외 개발사 또는 데이터상 단서 부족,100285689.71428576,1.0028568971428575,68688.8285714286,1619819.1428571427,2364935948.571428,23.64935948571428,566936.7,2025-06-01,2026-05-31,1182467974.285714,11.82467974285714,809909.5714285714
919,决战血流-湖北棋牌游戏全集,决战血流-湖北棋牌游戏全集,Wuhan Zhiyou Interactive Technology,"Wuhan Zhiyou Interactive Technology Co., Ltd.",보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,상,카지노,카지노/카드,카지노/카드,2021-09-01,2022-08-31,SensorTower_출시일,46697.61000000003,133421.74285714296,194795744.57142872,1.9479574457142872,1148840867,https://apps.apple.com/cn/app/id1148840867,https://www.qimai.cn/app/baseinfo/appid/1148840867/country/cn,https://app.sensortower.com/ios/cn/wuhan-zhiyou-interactive-technology-co-ltd/app/jue-zhan-xie-liu-hu-bei-qi-pai-you-xi-quan-ji/1148840867/,武汉,우한,湖北省,후베이성,30.5928,114.3055,high,대표 개발사/브랜드 매핑: Wuhan → 武汉,97397872.28571436,0.9739787228571436,66710.87142857148,610557.7142857141,891414262.8571426,8.914142628571426,213695.19999999992,2025-06-01,2026-05-31,445707131.4285713,4.457071314285713,305278.85714285704
920,盎然上海斗地主,盎然上海斗地主,Shanghai Yinsui Information Technology,"Shanghai Yinsui Information Technology Co.,Ltd.",보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,상,카지노,카지노/패밀리,카지노/패밀리,2020-09-08,2021-09-07,SensorTower_출시일,46697.44,133421.25714285712,194795035.4285714,1.947950354285714,1528113342,https://apps.apple.com/cn/app/id1528113342,https://www.qimai.cn/app/baseinfo/appid/1528113342/country/cn,https://app.sensortower.com/ios/cn/shanghai-yinsui-information-technology-co-ltd/app/ang-ran-shang-hai-dou-di-zhu/1528113342/,上海,상하이,上海市,상하이시,31.2304,121.4737,high,대표 개발사/브랜드 매핑: Shanghai → 上海,97397517.7142857,0.973975177142857,66710.62857142856,803049.2285714285,1172451873.7142856,11.724518737142857,281067.2299999999,2025-06-01,2026-05-31,586225936.8571428,5.862259368571428,401524.6142857142
921,逗趣医院,逗趣医院,OrangesGame,OrangesGame Technology Limited,경영/시뮬레이션,도시건설 경영,경영/시뮬레이션,도시건설 경영,상,시뮬레이션,시뮬레이션/패밀리,시뮬레이션/패밀리,2018-03-01,2019-02-28,매출발생월_추정,46064.69,131613.40000000002,192155564.0,1.92155564,947276663,https://apps.apple.com/cn/app/id947276663,https://www.qimai.cn/app/baseinfo/appid/947276663/country/cn,https://app.sensortower.com/ios/cn/orangesgame-technology-limited/app/dou-qu-yi-yuan/947276663/,海外/未确认,해외/미확인,海外/未确认,해외/미확인,,,review,공개 본사 위치 미확인/해외 개발사 또는 데이터상 단서 부족,96077782.0,0.96077782,65806.70000000001,1208865.2285714285,1764943233.7142856,17.649432337142855,423102.8299999999,2025-06-01,2026-05-31,882471616.8571428,8.824716168571427,604432.6142857142
922,街机三国,街机三国,Huanle Entertainment,"Huanle Entertainment (Shanghai)Technology Co., Ltd.",ARPG,ARPG,ARPG,ARPG,상,액션,액션,액션,2023-12-14,2024-12-13,Qimai_출시일,45570.9,130202.57142857143,190095754.28571433,1.9009575428571432,6444409933,https://apps.apple.com/cn/app/id6444409933,https://www.qimai.cn/app/baseinfo/appid/6444409933/country/cn,https://app.sensortower.com/ios/cn/huanle-entertainment-shanghai-technology-co-ltd/app/jie-ji-san-guo/6444409933/,上海,상하이,上海市,상하이시,31.2304,121.4737,high,대표 개발사/브랜드 매핑: Shanghai → 上海,95047877.14285716,0.9504787714285716,65101.28571428572,1622531.6857142851,2368896261.142856,23.68896261142856,567886.0899999997,2025-06-01,2026-05-31,1184448130.571428,11.84448130571428,811265.8428571426
923,策略军团-战棋单机RPG游戏,策略军团-战棋单机RPG游戏,坤荣 汪,坤荣 汪,SRPG,SRPG,SRPG,SRPG,상,보드,보드/전략,보드/전략,2015-05-20,2016-05-19,SensorTower_출시일,44280.35999999998,126515.31428571424,184712358.8571428,1.8471235885714277,972581001,https://apps.apple.com/cn/app/id972581001,https://www.qimai.cn/app/baseinfo/appid/972581001/country/cn,https://app.sensortower.com/ios/cn/kun-rong-wang/app/ce-lue-jun-tuan-zhan-qi-dan-ji-rpgyou-xi/972581001/,海外/未确认,해외/미확인,海外/未确认,해외/미확인,,,review,공개 본사 위치 미확인/해외 개발사 또는 데이터상 단서 부족,92356179.4285714,0.9235617942857138,63257.65714285712,1454940.4571428576,2124213067.428572,21.24213067428572,509229.1600000001,2025-06-01,2026-05-31,1062106533.714286,10.62106533714286,727470.2285714288
